date,close,high,low,open,volume,tic,day
2018-12-26,221.3979949951172,221.3979949951172,210.22827050792478,212.21580430406206,218485400,SPY,2
2018-12-27,223.0977325439453,223.29557334632165,214.90480143725537,218.1513968614216,186267300,SPY,3
2018-12-28,222.8099365234375,226.0924992212644,221.64079990409365,224.45571893237823,153100200,SPY,4
2018-12-31,224.761474609375,225.00429854853064,222.55810980899943,224.4377139314152,144299400,SPY,0
2019-01-02,224.9953155517578,225.92164195797136,221.19113755446438,221.2181164696921,126925200,SPY,2
2019-01-03,219.6262664794922,223.5473615598497,219.14061864636642,223.24157770380162,144140700,SPY,3
2019-01-04,226.98287963867188,227.63040113640858,222.2883556414537,222.6660742280091,142628800,SPY,4
2019-01-07,228.7725372314453,230.18448416653186,226.3533271053869,227.25266090851673,103139100,SPY,0
2019-01-08,230.92190551757812,231.407553402941,228.43076103547978,230.9668886701133,102512600,SPY,1
2019-01-09,232.00112915039062,232.84650507308868,230.40031616931114,231.63239901853396,95006600,SPY,2
2019-01-10,232.8195037841797,233.0713161127741,229.7797516026208,230.46325397115652,96823900,SPY,3
2019-01-11,232.9095001220703,232.93647904088223,231.1557880628197,231.74034960073917,73858100,SPY,4
2019-01-14,231.4885711669922,232.29796629557157,230.59823927010444,231.00292311164606,70908200,SPY,0
2019-01-15,234.14154052734375,234.45631281983424,231.8572251836976,231.8662273034933,85208300,SPY,1
2019-01-16,234.70814514160156,235.59847682156547,234.36639390612345,234.5732231151311,77636700,SPY,2
2019-01-17,236.4888153076172,237.35219554172227,233.79081382839195,233.83579698700657,96118400,SPY,3
2019-01-18,239.63644409179688,240.10411516934417,236.52475725147548,238.30544781381963,127900300,SPY,4
2019-01-22,236.39886474609375,238.37741004455046,234.78007491680293,238.16157871944208,115531200,SPY,1
2019-01-23,236.89353942871094,238.13462456812618,234.42037127119247,237.43314524308607,86030300,SPY,2
2019-01-24,237.01939392089844,237.60398280267032,235.6973722379844,236.7136237456956,59204100,SPY,3
2019-01-25,239.0249481201172,239.85234733316568,237.11836476084255,238.87204929051913,96883400,SPY,4
2019-01-28,237.2083282470703,237.27126076414916,235.43663929155764,236.8755790813207,85613700,SPY,0
2019-01-29,236.89353942871094,237.91876577508106,236.05716551145,237.35220848775356,66136300,SPY,1
2019-01-30,240.64370727539062,241.48908317680105,237.64893803202327,238.41337719123322,92473700,SPY,2
2019-01-31,242.7571563720703,243.242804289452,240.3649252659532,240.58078403228308,104012100,SPY,3
2019-02-01,242.8740997314453,243.8993535043957,242.08268154435896,242.95503648528486,85782500,SPY,4
2019-02-04,244.58273315429688,244.64569308677306,242.2444605443687,242.91896067537795,60744800,SPY,0
2019-02-05,245.60812377929688,245.91389404943556,244.51093518856587,245.01456003885264,79552800,SPY,1
2019-02-06,245.28431701660156,245.8239228411092,244.54688408344987,245.3293001785144,58347800,SPY,2
2019-02-07,242.94601440429688,244.2140507458465,241.28224160093168,243.665470372813,95482000,SPY,3
2019-02-08,243.24282836914062,243.3417419191554,240.86857382289284,241.6959730438404,75788900,SPY,4
2019-02-11,243.37765502929688,244.1600708719117,242.84705149747168,243.89928388802906,68021400,SPY,0
2019-02-12,246.50741577148438,246.88512062206982,244.92457940010192,244.99654147816,72270200,SPY,1
2019-02-13,247.30772399902344,248.15309973120762,246.92101715964694,247.343705025739,65277200,SPY,2
2019-02-14,246.75926208496094,247.89243168351922,245.40125899116464,246.2196562072906,83234400,SPY,3
2019-02-15,249.44825744628906,249.48423848962256,248.33309211240146,248.53992135920637,97088700,SPY,4
2019-02-19,249.8798828125,250.53637887145172,248.63879787162224,248.64779999149417,59120800,SPY,1
2019-02-20,250.38351440429688,250.84218340260153,249.34028395344964,249.84390866137753,76610800,SPY,2
2019-02-21,249.49317932128906,250.10471968025473,248.53088562835066,249.74499167177422,64214700,SPY,3
2019-02-22,251.04005432128906,251.23788141294105,249.47519482007914,250.11371414406406,78114600,SPY,4
2019-02-25,251.38183593749997,252.9916515215449,251.30089916898325,252.47004986482725,69030700,SPY,0
2019-02-26,251.2019500732422,252.08327972499873,250.8242177614234,251.03107443759706,56844100,SPY,1
2019-02-27,251.093994140625,251.44472003169815,249.54713899180484,250.48242633165853,56921600,SPY,2
2019-02-28,250.62632751464844,251.31883208011348,250.30258053247402,250.8781398715025,69268300,SPY,3
2019-03-01,252.1910858154297,252.6047714975034,250.7521468765693,252.20906260317986,78880500,SPY,4
2019-03-04,251.27389526367188,253.49525117487508,248.97160259199893,253.2524408934659,106494600,SPY,0
2019-03-05,250.93209838867188,251.59762404077725,250.3835179633231,251.39976951374408,59114600,SPY,1
2019-03-06,249.41226196289062,251.0580583928044,249.08851492811652,251.0490562711186,75039800,SPY,2
2019-03-07,247.32583618164062,249.1064998217541,246.4804600804881,248.96260309756923,94885100,SPY,3
2019-03-08,246.83120727539062,247.0020829347133,244.99658563660455,245.4642294463056,85795800,SPY,4
2019-03-11,250.41049194335938,250.57236543169935,247.52363828601088,247.55061720073422,65098900,SPY,0
2019-03-12,251.35491943359375,251.8765486653438,250.77935978826963,250.9682122950397,79667500,SPY,1
2019-03-13,253.01852416992188,253.95383884464096,252.0832094952028,252.24511040972988,80639200,SPY,2
2019-03-14,252.8566131591797,253.46815335953383,252.4159485214952,253.0454655116901,67518400,SPY,3
2019-03-15,254.1059112548828,254.9188712320424,253.22067224140326,253.41038403696166,81309000,SPY,4
2019-03-18,255.02728271484375,255.32538552246305,254.09688990367684,254.32271366916763,62199800,SPY,0
2019-03-19,255.09051513671875,256.86096570593054,254.19626186361276,256.0931869709568,90268100,SPY,1
2019-03-20,254.32275390625,256.0841905823107,253.21171844673714,254.87377831574292,84609200,SPY,2
2019-03-21,257.1951599121094,257.60162606639886,253.4555058944144,253.50068717802785,79550400,SPY,3
2019-03-22,252.24520874023438,256.35519126701297,252.18197145425083,255.83129213008306,122659300,SPY,4
2019-03-25,252.05555725097656,253.0943414522999,250.79094919865304,251.9019849030857,85575200,SPY,0
2019-03-26,253.93429565429688,254.89178618542957,252.52515760597416,253.8168628892072,68125900,SPY,1
2019-03-27,252.60653686523438,254.51250437128624,251.05286777441142,253.9253403459047,72224700,SPY,2
2019-03-28,253.5640106201172,254.01565826063356,252.0826206937433,253.23883755080985,56238500,SPY,3
2019-03-29,255.1627655029297,255.48793845065262,253.9523535868932,255.08147226599894,82186800,SPY,4
2019-04-01,258.1888122558594,258.48691505981185,256.8971069490714,257.1681120041534,77617900,SPY,0
2019-04-02,258.3153381347656,258.55020371590723,257.52043392140894,258.37857541682416,40070400,SPY,1
2019-04-03,258.7218017578125,259.9322139170012,258.11658189502833,259.5347618568044,68243200,SPY,2
2019-04-04,259.4082336425781,259.66115512252776,258.3513940024355,259.0469211807035,48997500,SPY,3
2019-04-05,260.66387939453125,260.71807489642094,259.7876820254754,260.0767430798067,58621700,SPY,4
2019-04-08,260.8625183105469,260.9709092781299,259.5798275392837,260.23924268057414,53566300,SPY,0
2019-04-09,259.52569580078125,260.22122305785626,258.974699058107,259.8960500752374,66142300,SPY,1
2019-04-10,260.4109802246094,260.50131525764226,259.5257410070982,259.94124907939124,52601500,SPY,2
2019-04-11,260.3387145996094,260.907795014049,259.7696341851698,260.8987532403648,55093100,SPY,3
2019-04-12,262.1001281738281,262.3801474694427,260.3838728749829,261.9555976395785,69727800,SPY,4
2019-04-15,261.928466796875,262.2717233265553,261.12452097037357,262.1723465365218,49596700,SPY,0
2019-04-16,262.1001281738281,262.8679345767375,261.50395005744133,262.81373907219154,52153200,SPY,1
2019-04-17,261.4588317871094,263.247338812462,261.0432961073904,263.2202410565137,58268300,SPY,2
2019-04-18,261.9736328125,262.244637880087,260.74516471851695,262.04591185707466,68708500,SPY,3
2019-04-22,262.1993713378906,262.35294358289747,261.11543411909406,261.2057691122528,40160100,SPY,0
2019-04-23,264.55706787109375,264.7919334135166,262.3349696892673,262.56980766531194,52246600,SPY,1
2019-04-24,263.9700012207031,264.81005925215806,263.82547066157343,264.4758443944643,50392900,SPY,2
2019-04-25,263.807373046875,264.46678851904784,262.61504423880285,263.87061033181976,57770900,SPY,3
2019-04-26,265.0357971191406,265.1080485920783,263.0756347817953,263.8524828393526,50916400,SPY,4
2019-04-29,265.4512939453125,265.97522047598136,265.0357859690539,265.12612098120803,57197700,SPY,0
2019-04-30,265.5868835449219,265.8759446670446,263.6899854011578,265.1081381216999,81111700,SPY,1
2019-05-01,263.5906066894531,266.4269672429644,263.58156491495606,266.2191993942316,71671900,SPY,2
2019-05-02,263.0214538574219,264.39448001669587,261.52198072190737,263.4731013958403,65030200,SPY,3
2019-05-03,265.5958557128906,265.87587498706483,263.12985017934074,264.5028763663921,56543700,SPY,4
2019-05-06,264.50286865234375,264.94547441479875,260.9619398535701,261.27809864091415,107198100,SPY,0
2019-05-07,260.0857849121094,262.68727954466215,258.1708034649198,262.09110139417027,144729900,SPY,1
2019-05-08,259.72442626953125,261.4406813621305,259.1282482247884,259.72442626953125,91568300,SPY,2
2019-05-09,258.9385070800781,259.54369919725093,255.90342202528907,257.64680205017555,103471100,SPY,3
2019-05-10,260.2394104003906,260.99817522885303,255.00028053759618,257.9992278832246,112429300,SPY,4
2019-05-13,253.69947814941406,256.0751489501682,252.85942022434816,255.1086440308686,127290500,SPY,0
2019-05-14,255.99391174316406,257.52952495509663,254.59381489481635,254.72026191673743,77003200,SPY,1
2019-05-15,257.4932556152344,258.1345873095893,254.15105328181593,254.35882104370518,73956400,SPY,2
2019-05-16,259.8780212402344,261.24197814828574,258.1256264738724,258.1978779554303,76749600,SPY,3
2019-05-17,258.19781494140625,260.69091772559085,257.54744150059173,257.5655250413527,100353000,SPY,4
2019-05-20,256.49066162109375,258.3062660761495,255.74091123060737,256.5900108529238,62877600,SPY,0
2019-05-21,258.80316162109375,259.1825302339536,257.935978230355,258.1888998277238,46847100,SPY,1
2019-05-22,258.0081481933594,258.9656386618221,257.529402959128,257.84556171374305,49482500,SPY,2
2019-05-23,254.85574340820312,255.82224840688514,253.43756320335456,255.7770946694606,98733800,SPY,3
2019-05-24,255.43380737304688,256.71649864517656,254.8105314996968,256.3009630186892,55268100,SPY,4
2019-05-28,253.0580596923828,256.6712392776858,253.04000371835042,255.71374889289032,70029400,SPY,1
2019-05-29,251.35995483398438,252.34454333104983,249.95081647429592,251.93807701559138,104972900,SPY,2
2019-05-30,252.04652404785156,252.95886125816534,250.94450251483502,252.11877555341817,62523800,SPY,3
2019-05-31,248.6500244140625,250.32112580965443,248.62292666457193,249.4901097810255,86862800,SPY,4
2019-06-03,248.01771545410156,249.80622191658364,246.68082892649687,248.68614493471603,96428000,SPY,0
2019-06-04,253.4013671875,253.53685593595583,249.86948012373486,250.3211276628397,77231900,SPY,1
2019-06-05,255.59640502929688,255.623502782955,253.2117200082374,255.02732463609456,71169700,SPY,2
2019-06-06,257.25836181640625,257.93583295275533,255.24403194680585,255.8944053403558,69430400,SPY,3
2019-06-07,259.8327941894531,260.91675918660377,258.1074974782821,258.2791257289372,74272200,SPY,4
2019-06-10,261.025146484375,262.69624767871085,260.9348114748265,261.38645895619436,60799100,SPY,0
2019-06-11,260.9620361328125,263.22027463788424,260.31166234069633,262.8499202150859,58641300,SPY,1
2019-06-12,260.50128173828125,261.2871440484228,259.9863969259891,260.7271055086152,47096300,SPY,2
2019-06-13,261.5760803222656,261.9374202736285,260.7089250850043,261.4134938839731,48945200,SPY,3
2019-06-14,261.2872009277344,261.8923933268012,260.5193944281804,261.2872009277344,52324700,SPY,4
2019-06-17,261.38653564453125,262.15434210139864,261.2149073459474,261.5220244154178,39205700,SPY,0
2019-06-18,264.1235656738281,265.18043340594187,262.8499158700551,263.2112560780039,85434800,SPY,1
2019-06-19,264.7196044921875,265.2525451818735,263.2833688912291,264.25891526619915,78674400,SPY,2
2019-06-20,267.2489318847656,267.65542579275825,264.7829533798564,267.4115459877935,116570000,SPY,3
2019-06-21,266.86053466796875,268.240211813812,266.64269819769527,266.97853865618913,83309500,SPY,4
2019-06-24,266.5336608886719,267.3868625828975,266.3793416575258,267.0691937724894,47582700,SPY,0
2019-06-25,263.9195251464844,266.61536118144767,263.8106069552464,266.58813163363817,82028700,SPY,1
2019-06-26,263.6562805175781,265.32642403868346,263.54736232931435,264.8181206931494,51584900,SPY,2
2019-06-27,264.5911560058594,265.09945926962877,264.03747940443037,264.4186930020322,40355200,SPY,3
2019-06-28,265.95269775390625,266.45191528725695,265.0540951136945,265.57145644264745,59350900,SPY,4
2019-07-01,268.3671875,269.51088388380225,267.1599462725521,269.2930198056535,78705600,SPY,0
2019-07-02,269.0660705566406,269.12052964557455,267.47761582834625,268.32175940727416,61504500,SPY,1
2019-07-03,271.2173156738281,271.23548717231705,269.6016312342488,269.7468647198852,40898900,SPY,2
2019-07-05,270.90869140625,271.0720963822335,268.68487128810557,269.98285914446024,51677300,SPY,4
2019-07-08,269.42010498046875,270.72717862564934,268.8754863449011,269.59256801007274,45841800,SPY,0
2019-07-09,269.755859375,270.0553842939154,268.20372030336534,268.2581793795318,41101300,SPY,1
2019-07-10,271.0447998046875,271.9978891745502,270.2914306765405,270.8269634689244,58448500,SPY,2
2019-07-11,271.6802062988281,271.9252721888121,270.67268549510976,271.68929204675567,50826100,SPY,3
2019-07-12,272.896484375,272.96911495192194,271.86173410767776,272.1703448084738,40326000,SPY,4
2019-07-15,272.9873046875,273.3322307348053,272.47900136529853,273.3322307348053,33900000,SPY,0
2019-07-16,272.10687255859375,273.1053355042266,271.7982617754811,272.8965571654491,36650100,SPY,1
2019-07-17,270.255126953125,272.242966703385,270.255126953125,272.0795894445706,36036300,SPY,2
2019-07-18,271.2445373535156,271.62577870480993,269.31118415191804,269.75594264471624,51392600,SPY,3
2019-07-19,269.73773193359375,272.37002234283176,269.5652689484641,272.342792803098,58678600,SPY,4
2019-07-22,270.4003601074219,270.9449786699642,269.6197614047901,270.1371227237771,43638100,SPY,0
2019-07-23,272.3336486816406,272.3336486816406,270.6907355021512,271.52582070906516,44564500,SPY,1
2019-07-24,273.6136169433594,273.6136169433594,271.4805434806,271.57131786846395,47213200,SPY,2
2019-07-25,272.3065185546875,273.21420694986983,271.49866258675854,273.159747862195,55394100,SPY,3
2019-07-26,274.13092041015625,274.33061292090946,272.8692205239323,272.9963101673414,45084100,SPY,4
2019-07-29,273.63177490234375,274.1310202112064,273.07809819849047,274.0130162709215,38126500,SPY,0
2019-07-30,272.9600524902344,273.36852334403153,271.8435858035198,272.2248271137605,45849000,SPY,1
2019-07-31,269.97381591796875,273.3958196970103,267.9496880512568,273.2051851450792,104245200,SPY,2
2019-08-01,267.62286376953125,273.0962241069558,266.82409348804083,270.1280927977596,142646600,SPY,3
2019-08-02,265.60784912109375,266.96938210014423,264.0466235304308,266.7243161360805,116749700,SPY,4
2019-08-05,257.6200866699219,261.6048236972155,255.71393579812286,261.4959055389037,178745400,SPY,0
2019-08-06,261.2327575683594,261.450621659971,258.03770379610796,259.51724058710084,120711700,SPY,1
2019-08-07,261.3870849609375,262.15862580427233,256.00449825818504,258.1466300392057,140572300,SPY,2
2019-08-08,266.5155029296875,266.5155029296875,262.33107208403,262.88474879356926,87713900,SPY,3
2019-08-09,264.7000732421875,266.1705239429332,262.91192607759484,265.57144630550897,93730000,SPY,4
2019-08-12,261.47784423828125,264.6910417239846,260.5247546514729,263.1933611738068,65527600,SPY,0
2019-08-13,265.54425048828125,266.996557578567,260.83334511879997,261.1782711690439,94299800,SPY,1
2019-08-14,257.6927185058594,262.0859268210529,257.5656565403632,261.4777911353101,135622100,SPY,2
2019-08-15,258.37353515625,259.2721656394574,256.32217790974335,258.5823134908246,99556600,SPY,3
2019-08-16,262.185791015625,262.6214637046059,258.42794787046034,260.03457401242963,83018300,SPY,4
2019-08-19,265.34454345703125,266.0253097715865,264.53671516799426,265.2174814825495,53571800,SPY,0
2019-08-20,263.3113098144531,265.37175239434185,263.18424784983824,264.8362195925325,51596400,SPY,1
2019-08-21,265.4534606933594,265.8255885287657,264.79083824652633,265.48069023498545,49524700,SPY,2
2019-08-22,265.3717346191406,266.7968118795998,263.592673330547,266.1614466981833,51666400,SPY,3
2019-08-23,258.55499267578125,265.7348097552967,257.3023785114043,264.06466676960935,149161500,SPY,4
2019-08-26,261.414306640625,261.414306640625,259.217688125791,260.7516840162118,72423800,SPY,0
2019-08-27,260.3885803222656,263.1842762508869,259.626125350947,262.8121206636148,66668900,SPY,1
2019-08-28,262.2220764160156,262.3854536557602,258.91807783212704,259.7259336849434,59696700,SPY,2
2019-08-29,265.5714416503906,266.0979163984972,263.7832945171419,264.7908429762012,57899400,SPY,3
2019-08-30,265.4534606933594,267.0782028444628,264.5185428302658,267.06005905019515,62901200,SPY,4
2019-09-03,263.9012756347656,264.66373044849513,262.5669727856271,263.74698414294096,69101400,SPY,1
2019-09-04,266.8966979980469,266.91484179341563,265.32638713444624,266.0797839992385,46887300,SPY,2
2019-09-05,270.32781982421875,271.24456645465915,266.86044279691106,269.3929016938669,83258100,SPY,3
2019-09-06,270.53656005859375,271.18103887059044,269.96473954298955,270.6455059524983,49584300,SPY,4
2019-09-09,270.6726989746094,271.61667499074713,269.7286952580193,271.5259283087568,51260300,SPY,0
2019-09-10,270.60919189453125,270.67273674115273,268.6485813021073,269.9102539826076,57947100,SPY,1
2019-09-11,272.533447265625,272.61513589911914,270.26422622261396,270.91776299101923,68821100,SPY,2
2019-09-12,273.47747802734375,274.53945806826806,272.6787077091192,273.44116273093675,72908700,SPY,3
2019-09-13,273.2958679199219,274.27618679974927,272.92371239151043,273.9221750652425,62104800,SPY,4
2019-09-16,272.4518127441406,273.3413575418374,271.8073615960568,272.16134574483664,58191200,SPY,0
2019-09-17,273.1416320800781,273.2323787685422,272.0796243605958,272.25208738940455,41475500,SPY,1
2019-09-18,273.304931640625,273.4138497961725,270.7089288981413,272.75122741599654,73375800,SPY,2
2019-09-19,273.28680419921875,274.6937378030169,272.9509639319972,273.69527504881034,76560500,SPY,3
2019-09-20,271.9955749511719,274.17498158622584,271.202243775523,273.89227317408125,89565000,SPY,4
2019-09-23,271.93182373046875,272.6522169786461,271.07465399931573,271.3299793769967,43476800,SPY,0
2019-09-24,269.7980041503906,273.41816984308304,268.8314133151165,273.0260680157953,94869400,SPY,1
2019-09-25,271.3936767578125,271.84048897965295,268.3935842565698,269.8799528659957,71854000,SPY,2
2019-09-26,270.8283996582031,271.6126032154192,269.414996582582,271.4028885948663,56179700,SPY,3
2019-09-27,269.369384765625,271.69469579353853,267.8100775356787,271.5852468021339,84746600,SPY,4
2019-09-30,270.6186828613281,271.3299483197672,269.843606937057,269.889189816705,51662400,SPY,0
2019-10-01,267.3997497558594,272.1597656698746,267.1809074057269,271.5032107911009,88242400,SPY,1
2019-10-02,262.67626953125,265.82226808731787,261.3814149287393,265.8131403781061,122539500,SPY,2
2019-10-03,264.8282470703125,264.8556023618493,259.72171263257434,262.4482253931142,85278800,SPY,3
2019-10-04,268.4118957519531,268.6672210504105,265.43003020641595,265.4847686110008,65091200,SPY,4
2019-10-07,267.2538757324219,269.2417960077908,266.97119505548204,267.609522419889,59610500,SPY,0
2019-10-08,263.1047668457031,266.1322154876475,263.0682838493837,265.39359482532114,95708100,SPY,1
2019-10-09,265.6032409667969,266.54247612418294,264.4998741108459,265.12907345037655,62359400,SPY,2
2019-10-10,267.3997497558594,268.2842746921465,265.35714694561955,265.5212787082189,55296300,SPY,3
2019-10-11,270.1717529296875,272.41496950302627,270.0441042251768,270.1626252263783,98720400,SPY,4
2019-10-14,269.8709411621094,270.52749598236426,269.52442225303406,269.8526857489747,40394800,SPY,0
2019-10-15,272.542724609375,273.29047295885005,270.80103030537066,270.91957916911326,46754500,SPY,1
2019-10-16,272.1050720214844,272.7981099445487,271.6673872939725,272.0777167260149,48928200,SPY,2
2019-10-17,272.9075622558594,273.7829596391139,272.2145242537431,273.27230884651703,45736600,SPY,3
2019-10-18,271.712890625,273.01687237456315,270.85572118008037,272.3694453524199,64304000,SPY,4
2019-10-21,273.554931640625,273.75554639728165,272.5974685642582,273.0351810774295,39048600,SPY,0
2019-10-22,272.66131591796875,274.3847550783772,272.5701223294806,274.09294672656563,48594700,SPY,1
2019-10-23,273.45458984375,273.5093004196795,272.19619094063097,272.4059333672742,34352200,SPY,2
2019-10-24,273.9014892578125,274.5398166178063,273.0716748211722,274.39391242613976,35453100,SPY,3
2019-10-25,275.0230712890625,275.5702049695718,273.2722490771077,273.3269596623211,45205400,SPY,4
2019-10-28,276.5732421875,277.0747929739586,276.21762339483763,276.2449786865809,42147000,SPY,0
2019-10-29,276.4912414550781,277.42137725024213,276.172077757294,276.29975436775993,44284900,SPY,1
2019-10-30,277.3392639160156,277.71311031784825,275.3786991771508,276.6918089223401,49643900,SPY,2
2019-10-31,276.6005859375,277.33010673416965,275.1416000009066,277.33010673416965,69053800,SPY,3
2019-11-01,279.1630554199219,279.2086383047168,277.88640070511434,278.0505603128101,71141500,SPY,4
2019-11-04,280.28460693359375,280.85909590047555,279.9107327197758,280.72231943892626,60606900,SPY,0
2019-11-05,279.9745788574219,280.7861655993166,279.6827705123558,280.48522954709983,42933200,SPY,1
2019-11-06,280.0383605957031,280.3119134712227,279.08999757995224,279.97452231529195,46487100,SPY,2
2019-11-07,281.02325439453125,282.3637195020132,280.54908667325026,281.378901056775,54272300,SPY,3
2019-11-08,281.7162780761719,281.77098866323445,279.97458351234354,280.67672126523075,49032100,SPY,4
2019-11-11,281.1782531738281,281.35151263066575,280.19340701618546,280.33021130301705,35797300,SPY,0
2019-11-12,281.7710266113281,282.67377924781687,280.9959227523848,281.543056525073,46484600,SPY,1
2019-11-13,281.8621826171875,282.26341214175153,280.54907286922804,280.7770429250769,53917700,SPY,2
2019-11-14,282.2724914550781,282.3545851581734,280.94115421786375,281.5794814590841,51219900,SPY,3
2019-11-15,284.315185546875,284.36076843357273,282.9200097076864,283.6130198587448,62023600,SPY,4
2019-11-18,284.5248107910156,284.76190851543424,283.62205842245453,284.07799845964644,49228000,SPY,0
2019-11-19,284.4427490234375,285.1357867950369,283.79532195323753,285.12665908908264,67804700,SPY,1
2019-11-20,283.38494873046875,284.3697947531004,281.8256416610672,283.8500164538431,79406200,SPY,2
2019-11-21,282.92913818359375,283.60394864223224,282.12670676065505,283.49452744039434,54664700,SPY,3
2019-11-22,283.5581970214844,283.8135223083617,282.54602357905367,283.67674587402905,44850200,SPY,4
2019-11-25,285.7558288574219,285.7558288574219,284.48833013833155,284.48833013833155,48647200,SPY,0
2019-11-26,286.4033508300781,286.58573802044276,285.4732429473262,285.7924066162752,37569000,SPY,1
2019-11-27,287.6799621582031,287.6799621582031,286.66776071244107,286.8866030452009,44444600,SPY,2
2019-11-29,286.6130676269531,287.3608160806977,286.3850975736195,287.1145906129369,36592700,SPY,4
2019-12-02,284.1784362792969,286.93230521507553,283.7498513554403,286.8684669048796,75767800,SPY,0
2019-12-03,282.2724914550781,282.3545851581734,280.06575705912854,281.45180487949045,73941700,SPY,1
2019-12-04,284.01422119140625,284.61606550920044,282.9746921540362,283.32121110928534,49080000,SPY,2
2019-12-05,284.5248107910156,284.7345532263376,283.21170125763325,284.7163256430636,40709000,SPY,3
2019-12-06,287.1236572265625,287.524886661327,286.43061950681107,286.43974721208247,48927000,SPY,4
2019-12-09,286.220947265625,287.4063803347884,286.1479812693964,286.7315979257299,34838500,SPY,0
2019-12-10,285.9017333984375,286.8318409740811,285.2451786896394,286.1661863886341,52649800,SPY,1
2019-12-11,286.71331787109375,286.9686431544206,285.8196654652655,286.35767131840527,53429100,SPY,2
2019-12-12,289.1845397949219,289.9687433212135,286.4853824980588,286.72245240013393,96389600,SPY,3
2019-12-13,289.3577880859375,290.5888317358788,288.1723273077688,288.94743092650003,81503900,SPY,4
2019-12-16,291.3457336425781,291.93845022672343,289.2940031239684,291.09040829117504,82749700,SPY,0
2019-12-17,291.4095153808594,292.0295871384412,291.3274495154474,291.72867896526407,61097700,SPY,1
2019-12-18,291.427734375,292.0295785319879,291.3730237996711,291.8016085253275,48133000,SPY,2
2019-12-19,292.6222839355469,292.69524991881053,291.36388509375365,291.6192103784386,85310500,SPY,3
2019-12-20,293.9053039550781,295.04158585652715,292.6773801016935,293.6578678883322,147142100,SPY,4
2019-12-23,294.3542785644531,294.74830814974234,294.20765705163046,294.6933285780831,52990000,SPY,0
2019-12-24,294.3634338378906,294.62915909688604,294.0610182463545,294.5833521115951,20270000,SPY,1
2019-12-26,295.930419921875,295.9395925053962,294.73915860225463,294.74830322058216,30911200,SPY,3
2019-12-27,295.85711669921875,296.7185006570414,295.3256381550197,296.6635210823034,42528800,SPY,4
2019-12-30,294.2260437011719,296.0771162679294,293.74037206008416,295.93966730633866,49729100,SPY,0
2019-12-31,294.9407958984375,295.18823198580327,293.3738218609865,293.7220445282422,57077300,SPY,1
2020-01-02,297.698974609375,297.71731977517936,295.5546875996484,296.4802235866316,59151200,SPY,3
2020-01-03,295.44476318359375,296.57190037053346,294.24432922039875,294.299308793889,77709700,SPY,4
2020-01-06,296.5718688964844,296.6543382479676,293.5661700502953,293.68530176861276,55653900,SPY,0
2020-01-07,295.73797607421875,296.4802282058735,295.28893898289255,296.00370133060426,40496400,SPY,1
2020-01-08,297.3141784667969,298.532929738881,295.68305239243307,295.9304604946824,68296000,SPY,2
2020-01-09,299.330078125,299.40340285238955,298.2945830808425,298.8810690392002,48473300,SPY,3
2020-01-10,298.4686279296875,300.0722634108821,298.00130174863557,299.916497338926,53029300,SPY,4
2020-01-13,300.5213928222656,300.5305374400755,298.66117621036113,299.0918681335702,47086800,SPY,0
2020-01-14,300.06317138671875,301.13530077869376,299.50417523626254,300.0814885851053,62832800,SPY,1
2020-01-15,300.7413330078125,301.5019023922084,299.8891216822957,299.9715910397463,72056600,SPY,2
2020-01-16,303.2429504394531,303.2429504394531,301.89589529250605,302.12498611365226,54050300,SPY,3
2020-01-17,304.1868591308594,304.3976048271327,303.17885374044386,303.9577682678192,95846000,SPY,4
2020-01-21,303.5911865234375,304.39759079860585,303.1513499843944,303.22464675250427,77742400,SPY,1
2020-01-22,303.6278381347656,305.10319771439003,303.4720720211028,304.4525595814496,48914900,SPY,2
2020-01-23,303.97607421875,304.388448943037,301.85927695982,302.9772414486863,51963000,SPY,3
2020-01-24,301.2727355957031,304.7182703641132,299.98066005754936,304.6358010274464,87578400,SPY,4
2020-01-27,296.443603515625,297.92810796760887,295.6738615021962,296.0129115356498,84062500,SPY,0
2020-01-28,299.5500183105469,300.42971926518106,296.5351751654202,297.8730577788498,63834000,SPY,1
2020-01-29,299.3025817871094,301.144481001066,299.1009807389888,300.91539017207396,53888900,SPY,2
2020-01-30,300.27392578125,300.4846994121744,296.4801961809347,297.2315928492786,75491800,SPY,3
2020-01-31,294.8216552734375,299.80667522712497,293.9052917226155,299.6508811187989,113845600,SPY,4
2020-02-03,297.01165771484375,298.88104661033793,296.1869363673335,296.3060680665093,69083000,SPY,0
2020-02-04,301.53857421875,302.40913073891045,300.3106504717624,300.63138329314756,62573200,SPY,1
2020-02-05,305.020751953125,305.23152563303483,303.01394154526906,304.48010082486485,65951100,SPY,2
2020-02-06,306.047119140625,306.23954766256264,304.9657888604678,305.98296697824674,50359700,SPY,3
2020-02-07,304.4159240722656,306.056194377022,303.86610045474913,304.98406488979606,64139400,SPY,4
2020-02-10,306.68853759765625,306.7526897560034,303.49043784674745,303.5271002179738,42070000,SPY,0
2020-02-11,307.2200012207031,308.8327817820095,306.6884947902929,308.04472268441083,54864500,SPY,1
2020-02-12,309.1993408203125,309.41008649783373,308.292122067066,308.65866182227705,43992700,SPY,2
2020-02-13,308.8694763183594,309.8408193824816,307.4949310806172,307.7698289420879,54501900,SPY,3
2020-02-14,309.3642578125,309.4833895167541,308.0813547766656,309.2817884707523,64582200,SPY,4
